Year,State,CoC Number,CoC Name,Measures,Count
1/1/2009,MD,MD-505,Baltimore County CoC,Total Homeless,"1,520"
1/1/2009,MD,MD-506,Carroll County CoC,Total Homeless,151
1/1/2009,MD,MD-507,Cecil County CoC,Total Homeless,173
1/1/2009,MD,MD-508,"Charles, Calvert, St.Mary's Counties CoC",Total Homeless,"2,560"
1/1/2009,MD,MD-509,Frederick City & County CoC,Total Homeless,324
1/1/2009,MD,MD-510,Garrett County CoC,Total Homeless,11
1/1/2009,MD,MD-511,Mid-Shore Regional CoC,Total Homeless,144
1/1/2009,MD,MD-512,Hagerstown/Washington County CoC,Total Homeless,137
1/1/2009,MD,MD-513,Wicomico/Somerset/Worcester County CoC,Total Homeless,283
1/1/2009,MD,MD-600,Prince George`s County/Maryland CoC,Total Homeless,853
1/1/2009,MD,MD-601,Montgomery County CoC,Total Homeless,"1,247"
1/1/2009,ME,ME-500,Maine Balance of State CoC,Total Homeless,"1,775"
1/1/2009,ME,ME-502,Portland CoC,Total Homeless,669
1/1/2009,MI,MI-500,Michigan Balance of State CoC,Total Homeless,"2,953"
1/1/2009,MI,MI-501,Detroit CoC,Total Homeless,"3,694"
1/1/2009,MI,MI-502,Dearborn/Dearborn Heights/Westland/Wayne County CoC,Total Homeless,428
1/1/2009,MI,MI-503,St. Clair Shores/Warren/Macomb County CoC,Total Homeless,877
1/1/2009,MI,MI-504,Pontiac/Royal Oak/Oakland County CoC,Total Homeless,661
1/1/2009,MI,MI-505,Flint/Genesee County CoC,Total Homeless,275
1/1/2009,MI,MI-506,Grand Rapids/Wyoming/Kent County CoC,Total Homeless,868
1/1/2009,MI,MI-507,Portage/Kalamazoo City & County CoC,Total Homeless,985
1/1/2009,MI,MI-508,Lansing/East Lansing/Ingham County CoC,Total Homeless,416
1/1/2009,MI,MI-509,Ann Arbor/Washtenaw County CoC,Total Homeless,342
1/1/2009,MI,MI-510,Saginaw City & County CoC,Total Homeless,305
1/1/2009,MI,MI-511,Lenawee County CoC,Total Homeless,114
1/1/2009,MI,MI-512,"Grand Traverse, Antrim, Leelanau Counties CoC",Total Homeless,281
1/1/2009,MI,MI-513,"Marquette, Alger Counties CoC",Total Homeless,68
1/1/2009,MI,MI-514,Battle Creek/Calhoun County CoC,Total Homeless,238
1/1/2009,MI,MI-515,Monroe City & County CoC,Total Homeless,140
1/1/2009,MI,MI-516,Norton Shores/Muskegon City & County CoC,Total Homeless,466
1/1/2009,MI,MI-517,Jackson City & County CoC,Total Homeless,323
1/1/2009,MI,MI-518,Livingston County CoC,Total Homeless,121
1/1/2009,MI,MI-519,Holland/Ottawa County CoC,Total Homeless,299
1/1/2009,MI,MI-523,Eaton County CoC,Total Homeless,151
1/1/2009,MN,MN-500,Minneapolis/Hennepin County CoC,Total Homeless,"3,281"
1/1/2009,MN,MN-501,Saint Paul/Ramsey County CoC,Total Homeless,"1,377"
1/1/2009,MN,MN-502,Rochester/Southeast Minnesota CoC,Total Homeless,417
1/1/2009,MN,MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties",Total Homeless,840
1/1/2009,MN,MN-504,Northeast Minnesota CoC,Total Homeless,210
1/1/2009,MN,MN-505,St. Cloud/Central Minnesota CoC,Total Homeless,451
1/1/2009,MN,MN-506,Northwest Minnesota CoC,Total Homeless,261
1/1/2009,MN,MN-508,Moorhead/West Central Minnesota CoC,Total Homeless,272
1/1/2009,MN,MN-509,Duluth/St.Louis County CoC,Total Homeless,504
1/1/2009,MN,MN-511,Southwest Minnesota CoC,Total Homeless,105
1/1/2009,MO,MO-500,St. Louis County CoC,Total Homeless,643
1/1/2009,MO,MO-501,St.Louis City CoC,Total Homeless,"1,306"
1/1/2009,MO,MO-503,"St. Charles, Lincoln, Warren Counties CoC",Total Homeless,830
1/1/2009,MO,MO-600,"Springfield/Greene, Christian, Webster Counties CoC",Total Homeless,418
1/1/2009,MO,MO-602,"Joplin/Jasper, Newton Counties CoC",Total Homeless,322
1/1/2009,MO,MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",Total Homeless,159
1/1/2009,MO,MO-604a,"Kansas City, Independence, Lees Summit/Jackson, Wyandotte Counties, MO & KS",Total Homeless,"1,809"
1/1/2009,MO,MO-606,Missouri Balance of State CoC,Total Homeless,"1,694"
1/1/2009,MS,MS-500,"Jackson/Rankin, Madison Counties CoC",Total Homeless,922
1/1/2009,MS,MS-501,Mississippi Balance of State CoC,Total Homeless,"1,242"
1/1/2009,MS,MS-503,Gulf Port/Gulf Coast Regional CoC,Total Homeless,633
1/1/2009,MT,MT-500,Montana Statewide CoC,Total Homeless,"1,196"
1/1/2009,NC,NC-500,Winston Salem/Forsyth County CoC,Total Homeless,489
1/1/2009,NC,NC-501,Asheville/Buncombe County CoC,Total Homeless,518
1/1/2009,NC,NC-502,Durham City & County CoC,Total Homeless,536
1/1/2009,NC,NC-503,North Carolina Balance of State CoC,Total Homeless,"2,821"
1/1/2009,NC,NC-504,Greensboro/High Point CoC,Total Homeless,"1,078"
1/1/2009,NC,NC-505,Charlotte/Mecklenberg CoC,Total Homeless,"2,594"
1/1/2009,NC,NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",Total Homeless,630
1/1/2009,NC,NC-507,Raleigh/Wake County CoC,Total Homeless,"1,152"
1/1/2009,NC,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",Total Homeless,580
1/1/2009,NC,NC-511,Fayetteville/Cumberland County CoC,Total Homeless,965
1/1/2009,NC,NC-513,Chapel Hill/Orange County CoC,Total Homeless,156
1/1/2009,NC,NC-516,Northwest North Carolina CoC,Total Homeless,"1,399"
1/1/2009,ND,ND-500,North Dakota Statewide CoC,Total Homeless,773
1/1/2009,NE,NE-500,Nebraska Balance of State CoC,Total Homeless,"1,483"
1/1/2009,NE,NE-501,Omaha/Council Bluffs CoC,Total Homeless,"1,262"
1/1/2009,NE,NE-502,Lincoln CoC,Total Homeless,973
1/1/2009,NH,NH-500,New Hampshire Balance of State CoC,Total Homeless,769
1/1/2009,NH,NH-501,Manchester CoC,Total Homeless,508
1/1/2009,NH,NH-502,Nashua/Hillsborough County CoC,Total Homeless,368
1/1/2009,NJ,NJ-500,Atlantic City & County CoC,Total Homeless,461
1/1/2009,NJ,NJ-501,Bergen County CoC,Total Homeless,"1,433"
1/1/2009,NJ,NJ-502,Burlington County CoC,Total Homeless,979
1/1/2009,NJ,NJ-503,"Camden City/Camden, Cumberland, Gloucester, Cape May Counties CoC",Total Homeless,"1,116"
1/1/2009,NJ,NJ-504,Newark/Essex County CoC,Total Homeless,"1,730"
1/1/2009,NJ,NJ-506,Jersey City/Bayonne/Hudson County CoC,Total Homeless,"1,779"
1/1/2009,NJ,NJ-507,New Brunswick/Middlesex County CoC,Total Homeless,796
1/1/2009,NJ,NJ-508,Monmouth County CoC,Total Homeless,676
1/1/2009,NJ,NJ-509,Morris County CoC,Total Homeless,302
1/1/2009,NJ,NJ-510,Lakewood Township/Ocean County CoC,Total Homeless,453
1/1/2009,NJ,NJ-511,Paterson/Passaic County CoC,Total Homeless,306
1/1/2009,NJ,NJ-512,Salem County CoC,Total Homeless,148
1/1/2009,NJ,NJ-513,Somerset County CoC,Total Homeless,298
1/1/2009,NJ,NJ-514,Trenton/Mercer County CoC,Total Homeless,"1,062"
1/1/2009,NJ,NJ-515,Elizabeth/Union County CoC,Total Homeless,"1,116"
1/1/2009,NJ,NJ-516,"Warren, Sussex, Hunterdon Counties CoC",Total Homeless,514
1/1/2009,NM,NM-500,Albuquerque CoC,Total Homeless,"2,002"
1/1/2009,NM,NM-501,New Mexico Balance of State CoC,Total Homeless,"1,473"
1/1/2009,NV,NV-500,Las Vegas/Clark County CoC,Total Homeless,"9,949"
1/1/2009,NV,NV-501,Reno/Sparks/Washoe County CoC,Total Homeless,700
1/1/2009,NV,NV-502,Nevada Balance of State CoC,Total Homeless,440
1/1/2009,NY,NY-500,Rochester/Irondequoit/Greece/Monroe County CoC,Total Homeless,663
1/1/2009,NY,NY-501,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC",Total Homeless,184
1/1/2009,NY,NY-503,Albany City & County CoC,Total Homeless,639
1/1/2009,NY,NY-504,Cattaragus County CoC,Total Homeless,74
1/1/2009,NY,NY-505,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",Total Homeless,874
1/1/2009,NY,NY-506,"Fulton, Montgomery, Schoharie Counties CoC",Total Homeless,24
1/1/2009,NY,NY-507,Schenectady City & County CoC,Total Homeless,258
1/1/2009,NY,NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",Total Homeless,"1,069"
1/1/2009,NY,NY-510,Ithaca/Tompkins County CoC,Total Homeless,75
1/1/2009,NY,NY-511,"Binghamton, Union/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties C",Total Homeless,213
1/1/2009,NY,NY-512,Troy/Rensselaer County CoC,Total Homeless,298
1/1/2009,NY,NY-513,"Wayne, Ontario, Seneca, Yates Counties CoC",Total Homeless,81
1/1/2009,NY,NY-514,Jamestown/Dunkirk/Chautauqua County CoC,Total Homeless,128
1/1/2009,NY,NY-516,Clinton County CoC,Total Homeless,136
1/1/2009,NY,NY-518,"Utica/Rome/Oneida, Madison Counties CoC",Total Homeless,343
1/1/2009,NY,NY-519,Columbia/Greene County CoC,Total Homeless,267
1/1/2009,NY,NY-520,Franklin County CoC,Total Homeless,14
1/1/2009,NY,NY-522,Jefferson/Lewis/St. Lawrence Counties CoC,Total Homeless,276
1/1/2009,NY,NY-523,"Glens Falls/Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties CoC",Total Homeless,195
1/1/2009,NY,NY-600,New York City CoC,Total Homeless,"49,343"
1/1/2009,NY,NY-601,Poughkeepsie/Dutchess County CoC,Total Homeless,474
1/1/2009,NY,NY-602,Newburgh/Middletown/Orange County CoC,Total Homeless,450
1/1/2009,NY,NY-603,"Nassau, Suffolk Counties/Babylon/Islip/ Huntington CoC",Total Homeless,"2,639"
1/1/2009,NY,NY-604,Yonkers/Mount Vernon/New Rochelle/Westchester CoC,Total Homeless,"1,531"
1/1/2009,NY,NY-606,Rockland County CoC,Total Homeless,139
1/1/2009,NY,NY-607,Sullivan County CoC,Total Homeless,369
1/1/2009,NY,NY-608,Kingston/Ulster County CoC,Total Homeless,311
1/1/2009,OH,OH-500,Cincinnati/Hamilton County CoC,Total Homeless,"1,140"
1/1/2009,OH,OH-501,Toledo/Lucas County CoC,Total Homeless,945
1/1/2009,OH,OH-502,Cleveland/Cuyahoga County CoC,Total Homeless,"2,236"
1/1/2009,OH,OH-503,Columbus/Franklin County CoC,Total Homeless,"1,359"
1/1/2009,OH,OH-504,Youngstown/Mahoning County CoC,Total Homeless,183
1/1/2009,OH,OH-505,Dayton/Kettering/Montgomery County CoC,Total Homeless,837
1/1/2009,OH,OH-506,Akron/Barberton/Summit County CoC,Total Homeless,820
1/1/2009,OH,OH-507,Ohio Balance of State CoC,Total Homeless,"4,770"
1/1/2009,OH,OH-508,Canton/Massillon/Alliance/Stark County CoC,Total Homeless,410
1/1/2009,OK,OK-500,North Central Oklahoma CoC,Total Homeless,316
1/1/2009,OK,OK-501,Tulsa City & County/Broken Arrow CoC,Total Homeless,826
1/1/2009,OK,OK-502,Oklahoma City CoC,Total Homeless,"1,475"
1/1/2009,OK,OK-503,Oklahoma Balance of State CoC,Total Homeless,340
1/1/2009,OK,OK-504,Norman/Cleveland County CoC,Total Homeless,585
1/1/2009,OK,OK-505,Northeast Oklahoma CoC,Total Homeless,635
1/1/2009,OK,OK-506,Southwest Oklahoma Regional CoC,Total Homeless,272
1/1/2009,OK,OK-507,Southeastern Oklahoma Regional CoC,Total Homeless,389
1/1/2009,OR,OR-500,Eugene/Springfield/Lane County CoC,Total Homeless,"2,232"
1/1/2009,OR,OR-501,Portland-Gresham-Multnomah County CoC,Total Homeless,"4,085"
1/1/2009,OR,OR-502,Medford/Ashland/Jackson County CoC,Total Homeless,899
1/1/2009,OR,OR-503,Central Oregon CoC,Total Homeless,742
1/1/2009,OR,OR-505,Oregon Balance of State CoC,Total Homeless,"6,777"
1/1/2009,OR,OR-506,Hillsboro/Beaverton/Washington County CoC,Total Homeless,748
1/1/2009,OR,OR-507,Clackamas County CoC,Total Homeless,"1,826"
1/1/2009,PA,PA-500,Philadelphia CoC,Total Homeless,"6,304"
1/1/2009,PA,PA-501,Harrisburg/Dauphin County CoC,Total Homeless,421
1/1/2009,PA,PA-502,Upper Darby/Chester/Haverford/Delaware County CoC,Total Homeless,778
1/1/2009,PA,PA-503,Wilkes-Barre/Hazleton/Luzerne County CoC,Total Homeless,202
1/1/2009,PA,PA-504,Lower Marion/Norristown/Abington/Montgomery County CoC,Total Homeless,469
1/1/2009,PA,PA-505,Chester County CoC,Total Homeless,351
1/1/2009,PA,PA-506,Reading/Berks County CoC,Total Homeless,385
1/1/2009,PA,PA-508,Scranton/Lackawanna County CoC,Total Homeless,280
1/1/2009,PA,PA-509,Eastern Pennsylvania CoC,Total Homeless,"1,908"
1/1/2009,PA,PA-510,Lancaster City & County CoC,Total Homeless,666
1/1/2009,PA,PA-511,Bristol/Bensalem/Bucks County CoC,Total Homeless,474
1/1/2009,PA,PA-600,Pittsburgh/McKeesport/Penn Hills/Allegheny County CoC,Total Homeless,"1,418"
1/1/2009,PA,PA-601,Western Pennsylvania CoC,Total Homeless,831
1/1/2009,PA,PA-603,Beaver County CoC,Total Homeless,220
1/1/2009,PA,PA-605,Erie City & County CoC,Total Homeless,389
1/1/2009,PR,PR-502,Puerto Rico Balance of Commonwealth CoC,Total Homeless,"1,775"
1/1/2009,PR,PR-503,South/Southeast Puerto Rico CoC,Total Homeless,"2,295"
1/1/2009,RI,RI-500,Rhode Island Statewide CoC,Total Homeless,"1,607"
1/1/2009,SC,SC-500,Charleston/Low Country CoC,Total Homeless,416
1/1/2009,SC,SC-501,Greenville/Anderson/Spartanburg Upstate CoC,Total Homeless,"1,164"
1/1/2009,SC,SC-502,Columbia/Midlands CoC,Total Homeless,"1,368"
1/1/2009,SC,SC-503,Myrtle Beach/Sumter City & County CoC,Total Homeless,"1,525"
1/1/2009,SD,SD-500,South Dakota Statewide CoC,Total Homeless,731
1/1/2009,TN,TN-500,Chattanooga/Southeast Tennessee CoC,Total Homeless,513
1/1/2009,TN,TN-501,Memphis/Shelby County CoC,Total Homeless,"1,613"
1/1/2009,TN,TN-502,Knoxville/Knox County CoC,Total Homeless,959
1/1/2009,TN,TN-503,Central Tennessee CoC,Total Homeless,226
1/1/2009,TN,TN-504,Nashville/Davidson County CoC,Total Homeless,"2,236"
1/1/2009,TN,TN-506,Oak Ridge/Upper Cumberland CoC,Total Homeless,"1,229"
1/1/2009,TN,TN-507,Jackson/West Tennessee CoC,Total Homeless,"2,214"
1/1/2009,TN,TN-509,Appalachian Regional CoC,Total Homeless,840
1/1/2009,TN,TN-510,Murfreesboro/Rutherford County CoC,Total Homeless,204
1/1/2009,TN,TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",Total Homeless,498
1/1/2009,TX,TX-500,San Antonio/Bexar County CoC,Total Homeless,"2,690"
1/1/2009,TX,TX-503,Austin/Travis County CoC,Total Homeless,"2,641"
1/1/2009,TX,TX-600,Dallas City & County/Irving CoC,Total Homeless,"3,701"
1/1/2009,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Total Homeless,"2,181"
1/1/2009,TX,TX-603,El Paso City & County CoC,Total Homeless,"1,260"
1/1/2009,TX,TX-604,Waco/McLennan County CoC,Total Homeless,312
1/1/2009,TX,TX-607,Texas Balance of State (BoS) CoC,Total Homeless,"15,327"
1/1/2009,TX,TX-611,Amarillo CoC,Total Homeless,566
1/1/2009,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Homeless,242
1/1/2009,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Total Homeless,"7,576"
1/1/2009,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Total Homeless,265
1/1/2009,UT,UT-500,Salt Lake City & County CoC,Total Homeless,"1,811"
1/1/2009,UT,UT-503,Utah Balance of State CoC,Total Homeless,"1,685"
1/1/2009,UT,UT-504,Provo/Mountainland CoC,Total Homeless,299
1/1/2009,VA,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",Total Homeless,"1,150"
1/1/2009,VA,VA-501,"Norfolk/Chesapeake/Suffolk/Isle of Wright, Southampton Counties CoC",Total Homeless,685
1/1/2009,VA,VA-502,Roanoke City & County/Salem CoC,Total Homeless,597
1/1/2009,VA,VA-503,Virginia Beach CoC,Total Homeless,433
1/1/2009,VA,VA-504,Charlottesville CoC,Total Homeless,199
1/1/2009,VA,VA-505,Newport News/Hampton/Virginia Peninsula CoC,Total Homeless,569
1/1/2009,VA,VA-507,Portsmouth CoC,Total Homeless,303
1/1/2009,VA,VA-508,Lynchburg CoC,Total Homeless,255
1/1/2009,VA,VA-513,"Harrisburg, Winchester/Western Virginia CoC",Total Homeless,229
1/1/2009,VA,VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",Total Homeless,202
1/1/2009,VA,VA-521,Virginia Balance of State (BoS) CoC,Total Homeless,881
1/1/2009,VA,VA-600,Arlington County CoC,Total Homeless,511
1/1/2009,VA,VA-601,Fairfax County CoC,Total Homeless,"1,730"
1/1/2009,VA,VA-602,Loudoun County CoC,Total Homeless,143
1/1/2009,VA,VA-603,City of Alexandria CoC,Total Homeless,335
1/1/2009,VA,VA-604,Prince William County CoC,Total Homeless,630
1/1/2009,VI,VI-500,Virgin Islands CoC,Total Homeless,471
1/1/2009,VT,VT-500,Vermont Balance of State CoC,Total Homeless,649
1/1/2009,VT,VT-501,Burlington/Chittenden County CoC,Total Homeless,565
1/1/2009,WA,WA-500,Seattle/King County CoC,Total Homeless,"8,952"
1/1/2009,WA,WA-501,Washington Balance of State CoC,Total Homeless,"6,557"
1/1/2009,WA,WA-502,Spokane City & County CoC,Total Homeless,"1,229"
1/1/2009,WA,WA-503,Tacoma/Lakewood/Pierce County CoC,Total Homeless,"2,083"
1/1/2009,WA,WA-504,Everett/Snohomish County CoC,Total Homeless,"2,356"
1/1/2009,WA,WA-507,Yakima City & County CoC,Total Homeless,446
1/1/2009,WA,WA-508,Vancouver/Clark County CoC,Total Homeless,"1,159"
1/1/2009,WI,WI-500,Wisconsin Balance of State CoC,Total Homeless,"3,992"
1/1/2009,WI,WI-501,Milwaukee City & County CoC,Total Homeless,"1,537"
1/1/2009,WI,WI-502,Racine City & County CoC,Total Homeless,354
1/1/2009,WI,WI-503,Madison/Dane County CoC,Total Homeless,642
1/1/2009,WV,WV-500,Wheeling/Weirton Area CoC,Total Homeless,87
1/1/2009,WV,WV-501,"Huntington/Cabell, Wayne Counties CoC",Total Homeless,195
1/1/2009,WV,WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",Total Homeless,382
1/1/2009,WV,WV-508,West Virginia Balance of State CoC,Total Homeless,"1,003"
1/1/2009,WY,WY-500,Wyoming Statewide CoC,Total Homeless,515
1/1/2010,AK,AK-500,Anchorage CoC,Total Homeless,"1,231"
1/1/2010,AK,AK-501,Alaska Balance of State CoC,Total Homeless,632
1/1/2010,AL,AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",Total Homeless,"2,273"
1/1/2010,AL,AL-501,Mobile City & County/Baldwin County CoC,Total Homeless,883
1/1/2010,AL,AL-502,Florence/Northwest Alabama CoC,Total Homeless,170
1/1/2010,AL,AL-503,Huntsville/North Alabama CoC,Total Homeless,819
1/1/2010,AL,AL-504,Montgomery City & County CoC,Total Homeless,444
1/1/2010,AL,AL-505,Gadsden/Northeast Alabama CoC,Total Homeless,370
1/1/2010,AL,AL-506,Tuscaloosa City & County CoC,Total Homeless,278
1/1/2010,AL,AL-507,Alabama Balance of State CoC,Total Homeless,809
1/1/2010,AR,AR-500,Little Rock/Central Arkansas CoC,Total Homeless,"1,425"
1/1/2010,AR,AR-501,Fayetteville/Northwest Arkansas CoC,Total Homeless,251
1/1/2010,AR,AR-504,Delta Hills CoC,Total Homeless,969
1/1/2010,AR,AR-505,Southeast Arkansas,Total Homeless,51
1/1/2010,AR,AR-512,"Boone, Baxter, Marion, Newton Counties CoC",Total Homeless,66
1/1/2010,AZ,AZ-500,Arizona Balance of State CoC,Total Homeless,"3,069"
1/1/2010,AZ,AZ-501,Tucson/Pima County CoC,Total Homeless,"3,643"
1/1/2010,AZ,AZ-502,Phoenix/Mesa/Maricopa County Regional CoC,Total Homeless,"6,999"
1/1/2010,CA,CA-500,San Jose/Santa Clara City & County CoC,Total Homeless,"7,086"
1/1/2010,CA,CA-501,San Francisco CoC,Total Homeless,"5,823"
1/1/2010,CA,CA-502,Oakland/Alameda County CoC,Total Homeless,"4,341"
1/1/2010,CA,CA-503,Sacramento City & County CoC,Total Homeless,"2,734"
1/1/2010,CA,CA-504,Santa Rosa/Petaluma/Sonoma County CoC,Total Homeless,"3,345"
1/1/2010,CA,CA-505,Richmond/Contra Costa County CoC,Total Homeless,"2,759"
1/1/2010,CA,CA-506,"Salinas/Monterey, San Benito Counties CoC",Total Homeless,"2,407"
1/1/2010,CA,CA-507,Marin County CoC,Total Homeless,"1,026"
1/1/2010,CA,CA-508,Watsonville/Santa Cruz City & County CoC,Total Homeless,"2,265"
1/1/2010,CA,CA-509,Mendocino County CoC,Total Homeless,"1,202"
1/1/2010,CA,CA-510,Turlock/Modesto/Stanislaus County CoC,Total Homeless,"1,800"
1/1/2010,CA,CA-511,Stockton/San Joaquin County CoC,Total Homeless,"3,005"
1/1/2010,CA,CA-512,Daly/San Mateo County CoC,Total Homeless,"1,424"
1/1/2010,CA,CA-513,"Visalia, Kings, Tulare Counties CoC",Total Homeless,966
1/1/2010,CA,CA-514,Fresno/Madera County CoC,Total Homeless,"4,288"
1/1/2010,CA,CA-515,"Roseville/Rocklin/Placer, Nevada Counties CoC",Total Homeless,"1,054"
1/1/2010,CA,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Total Homeless,336
1/1/2010,CA,CA-517,Napa City & County CoC,Total Homeless,314
1/1/2010,CA,CA-518,Vallejo/Solano County CoC,Total Homeless,829
1/1/2010,CA,CA-519,Chico/Paradise/Butte County CoC,Total Homeless,742
1/1/2010,CA,CA-520,Merced City & County CoC,Total Homeless,372
1/1/2010,CA,CA-521,Davis/Woodland/Yolo County CoC,Total Homeless,491
1/1/2010,CA,CA-522,Humboldt County CoC,Total Homeless,"1,355"
1/1/2010,CA,CA-523,"Colusa, Glenn, Trinity Counties CoC",Total Homeless,197
1/1/2010,CA,CA-524,Yuba City & County/Sutter County CoC,Total Homeless,512
1/1/2010,CA,CA-525,El Dorado County CoC,Total Homeless,146
1/1/2010,CA,CA-526,"Amador, Calaveras, Tuolumne and Mariposa Counties CoC",Total Homeless,289
1/1/2010,CA,CA-528,Del Norte County CoC,Total Homeless,18
1/1/2010,CA,CA-600,Los Angeles City & County CoC,Total Homeless,"33,243"
1/1/2010,CA,CA-601,San Diego City and County CoC,Total Homeless,"8,383"
1/1/2010,CA,CA-602,Santa Ana/Anaheim/Orange County CoC,Total Homeless,"8,333"
1/1/2010,CA,CA-603,Santa Maria/Santa Barbara County CoC,Total Homeless,"4,121"
1/1/2010,CA,CA-604,Bakersfield/Kern County CoC,Total Homeless,"1,499"
1/1/2010,CA,CA-606,Long Beach CoC,Total Homeless,"3,909"
1/1/2010,CA,CA-607,Pasadena CoC,Total Homeless,"1,137"
1/1/2010,CA,CA-608,Riverside City & County CoC,Total Homeless,"3,126"
1/1/2010,CA,CA-609,San Bernardino City & County CoC,Total Homeless,"2,026"
1/1/2010,CA,CA-611,Oxnard/San Buenaventura/Ventura County CoC,Total Homeless,"1,815"
1/1/2010,CA,CA-612,Glendale CoC,Total Homeless,428
1/1/2010,CA,CA-613,Imperial County CoC,Total Homeless,505
1/1/2010,CA,CA-614,San Luis Obispo County CoC,Total Homeless,"3,829"
1/1/2010,CO,CO-500,Colorado Balance of State CoC,Total Homeless,"5,267"
1/1/2010,CO,CO-503,Metropolitan Denver Homeless Initiative,Total Homeless,"8,752"
1/1/2010,CO,CO-504,Colorado Springs/El Paso County CoC,Total Homeless,"1,463"
1/1/2010,CT,CT-503,Bridgeport/Norwalk /Stamford/Fairfield County CoC,Total Homeless,944
1/1/2010,CT,CT-505,Connecticut Balance of State CoC,Total Homeless,"3,372"
1/1/2010,DC,DC-500,District of Columbia CoC,Total Homeless,"6,539"
1/1/2010,DE,DE-500,Delaware Statewide CoC,Total Homeless,982
1/1/2010,FL,FL-500,"Sarasota/Bradenton/Manatee, Sarasota Counties CoC",Total Homeless,"1,999"
1/1/2010,FL,FL-501,Tampa/Hillsborough County CoC,Total Homeless,"7,473"
1/1/2010,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Total Homeless,"3,948"
1/1/2010,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Total Homeless,820
1/1/2010,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Total Homeless,"2,155"
