Year,State,CoC Number,CoC Name,Measures,Count
1/1/2015,MO,MO-503,"St. Charles, Lincoln, Warren Counties CoC",Sheltered Homeless,556
1/1/2015,MO,MO-600,"Springfield/Greene, Christian, Webster Counties CoC",Sheltered Homeless,409
1/1/2015,MO,MO-602,"Joplin/Jasper, Newton Counties CoC",Sheltered Homeless,238
1/1/2015,MO,MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",Sheltered Homeless,156
1/1/2015,MO,MO-604a,"Kansas City, Independence, Lees Summit/Jackson, Wyandotte Counties, MO & KS",Sheltered Homeless,"1,530"
1/1/2015,MO,MO-606,Missouri Balance of State CoC,Sheltered Homeless,"1,148"
1/1/2015,MS,MS-500,"Jackson/Rankin, Madison Counties CoC",Sheltered Homeless,426
1/1/2015,MS,MS-501,Mississippi Balance of State CoC,Sheltered Homeless,566
1/1/2015,MS,MS-503,Gulf Port/Gulf Coast Regional CoC,Sheltered Homeless,149
1/1/2015,MT,MT-500,Montana Statewide CoC,Sheltered Homeless,837
1/1/2015,NC,NC-500,Winston Salem/Forsyth County CoC,Sheltered Homeless,549
1/1/2015,NC,NC-501,Asheville/Buncombe County CoC,Sheltered Homeless,488
1/1/2015,NC,NC-502,Durham City & County CoC,Sheltered Homeless,769
1/1/2015,NC,NC-503,North Carolina Balance of State CoC,Sheltered Homeless,"2,361"
1/1/2015,NC,NC-504,Greensboro/High Point CoC,Sheltered Homeless,551
1/1/2015,NC,NC-505,Charlotte/Mecklenberg CoC,Sheltered Homeless,"1,821"
1/1/2015,NC,NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",Sheltered Homeless,269
1/1/2015,NC,NC-507,Raleigh/Wake County CoC,Sheltered Homeless,756
1/1/2015,NC,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",Sheltered Homeless,244
1/1/2015,NC,NC-511,Fayetteville/Cumberland County CoC,Sheltered Homeless,227
1/1/2015,NC,NC-513,Chapel Hill/Orange County CoC,Sheltered Homeless,109
1/1/2015,NC,NC-516,Northwest North Carolina CoC,Sheltered Homeless,116
1/1/2015,ND,ND-500,North Dakota Statewide CoC,Sheltered Homeless,819
1/1/2015,NE,NE-500,Nebraska Balance of State CoC,Sheltered Homeless,525
1/1/2015,NE,NE-501,Omaha/Council Bluffs CoC,Sheltered Homeless,"1,437"
1/1/2015,NE,NE-502,Lincoln CoC,Sheltered Homeless,659
1/1/2015,NH,NH-500,New Hampshire Balance of State CoC,Sheltered Homeless,642
1/1/2015,NH,NH-501,Manchester CoC,Sheltered Homeless,352
1/1/2015,NH,NH-502,Nashua/Hillsborough County CoC,Sheltered Homeless,319
1/1/2015,NJ,NJ-500,Atlantic City & County CoC,Sheltered Homeless,474
1/1/2015,NJ,NJ-501,Bergen County CoC,Sheltered Homeless,307
1/1/2015,NJ,NJ-502,Burlington County CoC,Sheltered Homeless,"1,339"
1/1/2015,NJ,NJ-503,"Camden City/Camden, Cumberland, Gloucester, Cape May Counties CoC",Sheltered Homeless,954
1/1/2015,NJ,NJ-504,Newark/Essex County CoC,Sheltered Homeless,"1,448"
1/1/2015,NJ,NJ-506,Jersey City/Bayonne/Hudson County CoC,Sheltered Homeless,748
1/1/2015,NJ,NJ-507,New Brunswick/Middlesex County CoC,Sheltered Homeless,528
1/1/2015,NJ,NJ-508,Monmouth County CoC,Sheltered Homeless,420
1/1/2015,NJ,NJ-509,Morris County CoC,Sheltered Homeless,350
1/1/2015,NJ,NJ-510,Lakewood Township/Ocean County CoC,Sheltered Homeless,588
1/1/2015,NJ,NJ-511,Paterson/Passaic County CoC,Sheltered Homeless,429
1/1/2015,NJ,NJ-512,Salem County CoC,Sheltered Homeless,37
1/1/2015,NJ,NJ-513,Somerset County CoC,Sheltered Homeless,337
1/1/2015,NJ,NJ-514,Trenton/Mercer County CoC,Sheltered Homeless,495
1/1/2015,NJ,NJ-515,Elizabeth/Union County CoC,Sheltered Homeless,421
1/1/2015,NJ,NJ-516,"Warren, Sussex, Hunterdon Counties CoC",Sheltered Homeless,249
1/1/2015,NM,NM-500,Albuquerque CoC,Sheltered Homeless,"1,104"
1/1/2015,NM,NM-501,New Mexico Balance of State CoC,Sheltered Homeless,"1,071"
1/1/2015,NV,NV-500,Las Vegas/Clark County CoC,Sheltered Homeless,"3,593"
1/1/2015,NV,NV-501,Reno/Sparks/Washoe County CoC,Sheltered Homeless,794
1/1/2015,NV,NV-502,Nevada Balance of State CoC,Sheltered Homeless,141
1/1/2015,NY,NY-500,Rochester/Irondequoit/Greece/Monroe County CoC,Sheltered Homeless,727
1/1/2015,NY,NY-501,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC",Sheltered Homeless,477
1/1/2015,NY,NY-503,Albany City & County CoC,Sheltered Homeless,577
1/1/2015,NY,NY-504,Cattaragus County CoC,Sheltered Homeless,41
1/1/2015,NY,NY-505,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",Sheltered Homeless,906
1/1/2015,NY,NY-507,Schenectady City & County CoC,Sheltered Homeless,322
1/1/2015,NY,NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",Sheltered Homeless,858
1/1/2015,NY,NY-510,Ithaca/Tompkins County CoC,Sheltered Homeless,72
1/1/2015,NY,NY-511,"Binghamton, Union/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties C",Sheltered Homeless,262
1/1/2015,NY,NY-512,Troy/Rensselaer County CoC,Sheltered Homeless,147
1/1/2015,NY,NY-513,"Wayne, Ontario, Seneca, Yates Counties CoC",Sheltered Homeless,187
1/1/2015,NY,NY-514,Jamestown/Dunkirk/Chautauqua County CoC,Sheltered Homeless,29
1/1/2015,NY,NY-516,Clinton County CoC,Sheltered Homeless,140
1/1/2015,NY,NY-518,"Utica/Rome/Oneida, Madison Counties CoC",Sheltered Homeless,123
1/1/2015,NY,NY-519,Columbia/Greene County CoC,Sheltered Homeless,95
1/1/2015,NY,NY-520,Franklin County CoC,Sheltered Homeless,28
1/1/2015,NY,NY-522,Jefferson/Lewis/St. Lawrence Counties CoC,Sheltered Homeless,82
1/1/2015,NY,NY-523,"Glens Falls/Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties CoC",Sheltered Homeless,282
1/1/2015,NY,NY-600,New York City CoC,Sheltered Homeless,"72,140"
1/1/2015,NY,NY-601,Poughkeepsie/Dutchess County CoC,Sheltered Homeless,360
1/1/2015,NY,NY-602,Newburgh/Middletown/Orange County CoC,Sheltered Homeless,350
1/1/2015,NY,NY-603,"Nassau, Suffolk Counties/Babylon/Islip/ Huntington CoC",Sheltered Homeless,"3,756"
1/1/2015,NY,NY-604,Yonkers/Mount Vernon/New Rochelle/Westchester CoC,Sheltered Homeless,"1,770"
1/1/2015,NY,NY-606,Rockland County CoC,Sheltered Homeless,92
1/1/2015,NY,NY-607,Sullivan County CoC,Sheltered Homeless,128
1/1/2015,NY,NY-608,Kingston/Ulster County CoC,Sheltered Homeless,277
1/1/2015,OH,OH-500,Cincinnati/Hamilton County CoC,Sheltered Homeless,"1,013"
1/1/2015,OH,OH-501,Toledo/Lucas County CoC,Sheltered Homeless,548
1/1/2015,OH,OH-502,Cleveland/Cuyahoga County CoC,Sheltered Homeless,"1,875"
1/1/2015,OH,OH-503,Columbus/Franklin County CoC,Sheltered Homeless,"1,523"
1/1/2015,OH,OH-504,Youngstown/Mahoning County CoC,Sheltered Homeless,294
1/1/2015,OH,OH-505,Dayton/Kettering/Montgomery County CoC,Sheltered Homeless,923
1/1/2015,OH,OH-506,Akron/Barberton/Summit County CoC,Sheltered Homeless,641
1/1/2015,OH,OH-507,Ohio Balance of State CoC,Sheltered Homeless,"2,854"
1/1/2015,OH,OH-508,Canton/Massillon/Alliance/Stark County CoC,Sheltered Homeless,412
1/1/2015,OK,OK-500,North Central Oklahoma CoC,Sheltered Homeless,160
1/1/2015,OK,OK-501,Tulsa City & County/Broken Arrow CoC,Sheltered Homeless,825
1/1/2015,OK,OK-502,Oklahoma City CoC,Sheltered Homeless,"1,100"
1/1/2015,OK,OK-503,Oklahoma Balance of State CoC,Sheltered Homeless,121
1/1/2015,OK,OK-504,Norman/Cleveland County CoC,Sheltered Homeless,117
1/1/2015,OK,OK-505,Northeast Oklahoma CoC,Sheltered Homeless,319
1/1/2015,OK,OK-506,Southwest Oklahoma Regional CoC,Sheltered Homeless,120
1/1/2015,OK,OK-507,Southeastern Oklahoma Regional CoC,Sheltered Homeless,237
1/1/2015,OR,OR-500,Eugene/Springfield/Lane County CoC,Sheltered Homeless,757
1/1/2015,OR,OR-501,Portland-Gresham-Multnomah County CoC,Sheltered Homeless,"1,914"
1/1/2015,OR,OR-502,Medford/Ashland/Jackson County CoC,Sheltered Homeless,347
1/1/2015,OR,OR-503,Central Oregon CoC,Sheltered Homeless,189
1/1/2015,OR,OR-505,Oregon Balance of State CoC,Sheltered Homeless,"2,242"
1/1/2015,OR,OR-506,Hillsboro/Beaverton/Washington County CoC,Sheltered Homeless,196
1/1/2015,OR,OR-507,Clackamas County CoC,Sheltered Homeless,186
1/1/2015,PA,PA-500,Philadelphia CoC,Sheltered Homeless,"5,328"
1/1/2015,PA,PA-501,Harrisburg/Dauphin County CoC,Sheltered Homeless,386
1/1/2015,PA,PA-502,Upper Darby/Chester/Haverford/Delaware County CoC,Sheltered Homeless,376
1/1/2015,PA,PA-503,Wilkes-Barre/Hazleton/Luzerne County CoC,Sheltered Homeless,158
1/1/2015,PA,PA-504,Lower Marion/Norristown/Abington/Montgomery County CoC,Sheltered Homeless,426
1/1/2015,PA,PA-505,Chester County CoC,Sheltered Homeless,597
1/1/2015,PA,PA-506,Reading/Berks County CoC,Sheltered Homeless,557
1/1/2015,PA,PA-508,Scranton/Lackawanna County CoC,Sheltered Homeless,223
1/1/2015,PA,PA-509,Eastern Pennsylvania CoC,Sheltered Homeless,"1,994"
1/1/2015,PA,PA-510,Lancaster City & County CoC,Sheltered Homeless,368
1/1/2015,PA,PA-511,Bristol/Bensalem/Bucks County CoC,Sheltered Homeless,449
1/1/2015,PA,PA-512,York City & County CoC,Sheltered Homeless,301
1/1/2015,PA,PA-600,Pittsburgh/McKeesport/Penn Hills/Allegheny County CoC,Sheltered Homeless,"1,386"
1/1/2015,PA,PA-601,Western Pennsylvania CoC,Sheltered Homeless,937
1/1/2015,PA,PA-603,Beaver County CoC,Sheltered Homeless,113
1/1/2015,PA,PA-605,Erie City & County CoC,Sheltered Homeless,394
1/1/2015,PR,PR-502,Puerto Rico Balance of Commonwealth CoC,Sheltered Homeless,868
1/1/2015,PR,PR-503,South/Southeast Puerto Rico CoC,Sheltered Homeless,553
1/1/2015,RI,RI-500,Rhode Island Statewide CoC,Sheltered Homeless,"1,075"
1/1/2015,SC,SC-500,Charleston/Low Country CoC,Sheltered Homeless,441
1/1/2015,SC,SC-501,Greenville/Anderson/Spartanburg Upstate CoC,Sheltered Homeless,"1,555"
1/1/2015,SC,SC-502,Columbia/Midlands CoC,Sheltered Homeless,"1,066"
1/1/2015,SC,SC-503,Myrtle Beach/Sumter City & County CoC,Sheltered Homeless,396
1/1/2015,SD,SD-500,South Dakota Statewide CoC,Sheltered Homeless,900
1/1/2015,TN,TN-500,Chattanooga/Southeast Tennessee CoC,Sheltered Homeless,489
1/1/2015,TN,TN-501,Memphis/Shelby County CoC,Sheltered Homeless,"1,447"
1/1/2015,TN,TN-502,Knoxville/Knox County CoC,Sheltered Homeless,687
1/1/2015,TN,TN-503,Central Tennessee CoC,Sheltered Homeless,209
1/1/2015,TN,TN-504,Nashville/Davidson County CoC,Sheltered Homeless,"1,684"
1/1/2015,TN,TN-506,Oak Ridge/Upper Cumberland CoC,Sheltered Homeless,176
1/1/2015,TN,TN-507,Jackson/West Tennessee CoC,Sheltered Homeless,151
1/1/2015,TN,TN-509,Appalachian Regional CoC,Sheltered Homeless,425
1/1/2015,TN,TN-510,Murfreesboro/Rutherford County CoC,Sheltered Homeless,169
1/1/2015,TN,TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",Sheltered Homeless,442
1/1/2015,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless,"1,733"
1/1/2015,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless,"1,165"
1/1/2015,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless,"2,778"
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless,"1,697"
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Homeless,"1,005"
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless,191
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless,"4,090"
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Homeless,472
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless,247
1/1/2015,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless,"2,659"
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless,155
1/1/2015,UT,UT-500,Salt Lake City & County CoC,Sheltered Homeless,"2,086"
1/1/2015,UT,UT-503,Utah Balance of State CoC,Sheltered Homeless,548
1/1/2015,UT,UT-504,Provo/Mountainland CoC,Sheltered Homeless,165
1/1/2015,VA,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",Sheltered Homeless,732
1/1/2015,VA,VA-501,"Norfolk/Chesapeake/Suffolk/Isle of Wright, Southampton Counties CoC",Sheltered Homeless,680
1/1/2015,VA,VA-502,Roanoke City & County/Salem CoC,Sheltered Homeless,378
1/1/2015,VA,VA-503,Virginia Beach CoC,Sheltered Homeless,361
1/1/2015,VA,VA-504,Charlottesville CoC,Sheltered Homeless,160
1/1/2015,VA,VA-505,Newport News/Hampton/Virginia Peninsula CoC,Sheltered Homeless,450
1/1/2015,VA,VA-507,Portsmouth CoC,Sheltered Homeless,127
1/1/2015,VA,VA-508,Lynchburg CoC,Sheltered Homeless,227
1/1/2015,VA,VA-513,"Harrisburg, Winchester/Western Virginia CoC",Sheltered Homeless,230
1/1/2015,VA,VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",Sheltered Homeless,179
1/1/2015,VA,VA-521,Virginia Balance of State (BoS) CoC,Sheltered Homeless,634
1/1/2015,VA,VA-600,Arlington County CoC,Sheltered Homeless,200
1/1/2015,VA,VA-601,Fairfax County CoC,Sheltered Homeless,"1,136"
1/1/2015,VA,VA-602,Loudoun County CoC,Sheltered Homeless,133
1/1/2015,VA,VA-603,City of Alexandria CoC,Sheltered Homeless,244
1/1/2015,VA,VA-604,Prince William County CoC,Sheltered Homeless,319
1/1/2015,VI,VI-500,Virgin Islands CoC,Sheltered Homeless,85
1/1/2015,VT,VT-500,Vermont Balance of State CoC,Sheltered Homeless,984
1/1/2015,VT,VT-501,Burlington/Chittenden County CoC,Sheltered Homeless,389
1/1/2015,WA,WA-500,Seattle/King County CoC,Sheltered Homeless,"6,319"
1/1/2015,WA,WA-501,Washington Balance of State CoC,Sheltered Homeless,"2,696"
1/1/2015,WA,WA-502,Spokane City & County CoC,Sheltered Homeless,902
1/1/2015,WA,WA-503,Tacoma/Lakewood/Pierce County CoC,Sheltered Homeless,942
1/1/2015,WA,WA-504,Everett/Snohomish County CoC,Sheltered Homeless,517
1/1/2015,WA,WA-507,Yakima City & County CoC,Sheltered Homeless,466
1/1/2015,WA,WA-508,Vancouver/Clark County CoC,Sheltered Homeless,456
1/1/2015,WI,WI-500,Wisconsin Balance of State CoC,Sheltered Homeless,"3,390"
1/1/2015,WI,WI-501,Milwaukee City & County CoC,Sheltered Homeless,"1,389"
1/1/2015,WI,WI-502,Racine City & County CoC,Sheltered Homeless,157
1/1/2015,WI,WI-503,Madison/Dane County CoC,Sheltered Homeless,679
1/1/2015,WV,WV-500,Wheeling/Weirton Area CoC,Sheltered Homeless,95
1/1/2015,WV,WV-501,"Huntington/Cabell, Wayne Counties CoC",Sheltered Homeless,205
1/1/2015,WV,WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",Sheltered Homeless,341
1/1/2015,WV,WV-508,West Virginia Balance of State CoC,Sheltered Homeless,762
1/1/2015,WY,WY-500,Wyoming Statewide CoC,Sheltered Homeless,507
1/1/2016,AK,AK-500,Anchorage CoC,Sheltered Homeless,865
1/1/2016,AK,AK-501,Alaska Balance of State CoC,Sheltered Homeless,633
1/1/2016,AL,AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",Sheltered Homeless,"1,032"
1/1/2016,AL,AL-501,Mobile City & County/Baldwin County CoC,Sheltered Homeless,387
1/1/2016,AL,AL-502,Florence/Northwest Alabama CoC,Sheltered Homeless,286
1/1/2016,AL,AL-503,Huntsville/North Alabama CoC,Sheltered Homeless,298
1/1/2016,AL,AL-504,Montgomery City & County CoC,Sheltered Homeless,293
1/1/2016,AL,AL-505,Gadsden/Northeast Alabama CoC,Sheltered Homeless,91
1/1/2016,AL,AL-506,Tuscaloosa City & County CoC,Sheltered Homeless,47
1/1/2016,AL,AL-507,Alabama Balance of State CoC,Sheltered Homeless,459
1/1/2016,AR,AR-500,Little Rock/Central Arkansas CoC,Sheltered Homeless,469
1/1/2016,AR,AR-501,Fayetteville/Northwest Arkansas CoC,Sheltered Homeless,489
1/1/2016,AR,AR-503,Arkansas  Balance of State  CoC,Sheltered Homeless,369
1/1/2016,AR,AR-504,Delta Hills CoC,Sheltered Homeless,89
1/1/2016,AR,AR-505,Southeast Arkansas,Sheltered Homeless,78
1/1/2016,AR,AR-508,Old Fort Homeless Coalition,Sheltered Homeless,111
1/1/2016,AR,AR-512,"Boone, Baxter, Marion, Newton Counties CoC",Sheltered Homeless,11
1/1/2016,AZ,AZ-500,Arizona Balance of State CoC,Sheltered Homeless,"1,023"
1/1/2016,AZ,AZ-501,Tucson/Pima County CoC,Sheltered Homeless,"1,384"
1/1/2016,AZ,AZ-502,Phoenix/Mesa/Maricopa County Regional CoC,Sheltered Homeless,"4,056"
1/1/2016,CA,CA-500,San Jose/Santa Clara City & County CoC,Sheltered Homeless,"1,897"
1/1/2016,CA,CA-501,San Francisco CoC,Sheltered Homeless,"2,638"
1/1/2016,CA,CA-502,Oakland/Alameda County CoC,Sheltered Homeless,"1,748"
1/1/2016,CA,CA-503,Sacramento City & County CoC,Sheltered Homeless,"1,552"
1/1/2016,CA,CA-504,Santa Rosa/Petaluma/Sonoma County CoC,Sheltered Homeless,"1,000"
1/1/2016,CA,CA-505,Richmond/Contra Costa County CoC,Sheltered Homeless,620
1/1/2016,CA,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered Homeless,915
1/1/2016,CA,CA-507,Marin County CoC,Sheltered Homeless,423
1/1/2016,CA,CA-508,Watsonville/Santa Cruz City & County CoC,Sheltered Homeless,605
1/1/2016,CA,CA-509,Mendocino County CoC,Sheltered Homeless,192
1/1/2016,CA,CA-510,Turlock/Modesto/Stanislaus County CoC,Sheltered Homeless,704
1/1/2016,CA,CA-511,Stockton/San Joaquin County CoC,Sheltered Homeless,"1,245"
1/1/2016,CA,CA-512,Daly/San Mateo County CoC,Sheltered Homeless,586
1/1/2016,CA,CA-513,"Visalia, Kings, Tulare Counties CoC",Sheltered Homeless,326
1/1/2016,CA,CA-514,Fresno/Madera County CoC,Sheltered Homeless,452
1/1/2016,CA,CA-515,"Roseville/Rocklin/Placer, Nevada Counties CoC",Sheltered Homeless,522
1/1/2016,CA,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Sheltered Homeless,312
1/1/2016,CA,CA-517,Napa City & County CoC,Sheltered Homeless,199
1/1/2016,CA,CA-518,Vallejo/Solano County CoC,Sheltered Homeless,323
1/1/2016,CA,CA-519,Chico/Paradise/Butte County CoC,Sheltered Homeless,289
1/1/2016,CA,CA-520,Merced City & County CoC,Sheltered Homeless,160
1/1/2016,CA,CA-521,Davis/Woodland/Yolo County CoC,Sheltered Homeless,339
1/1/2016,CA,CA-522,Humboldt County CoC,Sheltered Homeless,198
1/1/2016,CA,CA-523,"Colusa, Glenn, Trinity Counties CoC",Sheltered Homeless,35
1/1/2016,CA,CA-524,Yuba City & County/Sutter County CoC,Sheltered Homeless,191
1/1/2016,CA,CA-525,El Dorado County CoC,Sheltered Homeless,121
1/1/2016,CA,CA-526,"Amador, Calaveras, Tuolumne and Mariposa Counties CoC",Sheltered Homeless,151
1/1/2016,CA,CA-527,Tehama County CoC,Sheltered Homeless,73
1/1/2016,CA,CA-529,Lake County CoC,Sheltered Homeless,44
1/1/2016,CA,CA-600,Los Angeles City & County CoC,Sheltered Homeless,"11,073"
1/1/2016,CA,CA-601,San Diego City and County CoC,Sheltered Homeless,"3,729"
1/1/2016,CA,CA-602,Santa Ana/Anaheim/Orange County CoC,Sheltered Homeless,"2,118"
1/1/2016,CA,CA-603,Santa Maria/Santa Barbara County CoC,Sheltered Homeless,923
1/1/2016,CA,CA-604,Bakersfield/Kern County CoC,Sheltered Homeless,561
1/1/2016,CA,CA-606,Long Beach CoC,Sheltered Homeless,737
1/1/2016,CA,CA-607,Pasadena CoC,Sheltered Homeless,178
1/1/2016,CA,CA-608,Riverside City & County CoC,Sheltered Homeless,814
1/1/2016,CA,CA-609,San Bernardino City & County CoC,Sheltered Homeless,696
1/1/2016,CA,CA-611,Oxnard/San Buenaventura/Ventura County CoC,Sheltered Homeless,494
1/1/2016,CA,CA-612,Glendale CoC,Sheltered Homeless,185
1/1/2016,CA,CA-613,Imperial County CoC,Sheltered Homeless,128
1/1/2016,CA,CA-614,San Luis Obispo County CoC,Sheltered Homeless,245
1/1/2016,CA,CA-615,"Inyo, Mono, Alpine Counties CoC",Sheltered Homeless,11
1/1/2016,CO,CO-500,Colorado Balance of State CoC,Sheltered Homeless,"1,689"
1/1/2016,CO,CO-503,Metropolitan Denver Homeless Initiative,Sheltered Homeless,"4,931"
1/1/2016,CO,CO-504,Colorado Springs/El Paso County CoC,Sheltered Homeless,991
1/1/2016,CT,CT-503,Bridgeport/Norwalk /Stamford/Fairfield County CoC,Sheltered Homeless,730
1/1/2016,CT,CT-505,Connecticut Balance of State CoC,Sheltered Homeless,"2,499"
1/1/2016,DC,DC-500,District of Columbia CoC,Sheltered Homeless,"8,032"
1/1/2016,DE,DE-500,Delaware Statewide CoC,Sheltered Homeless,"1,019"
1/1/2016,FL,FL-500,"Sarasota/Bradenton/Manatee, Sarasota Counties CoC",Sheltered Homeless,804
1/1/2016,FL,FL-501,Tampa/Hillsborough County CoC,Sheltered Homeless,"1,048"
1/1/2016,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Sheltered Homeless,"1,638"
1/1/2016,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Sheltered Homeless,375
1/1/2016,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Sheltered Homeless,424
1/1/2016,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Sheltered Homeless,272
1/1/2016,FL,FL-506,Tallahassee/Leon County CoC,Sheltered Homeless,721
1/1/2016,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered Homeless,"1,537"
1/1/2016,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered Homeless,419
1/1/2016,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered Homeless,248
1/1/2016,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered Homeless,"1,518"
1/1/2016,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Sheltered Homeless,616
1/1/2016,FL,FL-512,Saint Johns County CoC,Sheltered Homeless,255
1/1/2016,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Sheltered Homeless,644
1/1/2016,FL,FL-514,Ocala/Marion County CoC,Sheltered Homeless,295
1/1/2016,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered Homeless,174
1/1/2016,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered Homeless,313
1/1/2016,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered Homeless,96
1/1/2016,FL,FL-519,Pasco County CoC,Sheltered Homeless,195
1/1/2016,FL,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Sheltered Homeless,303
1/1/2016,FL,FL-600,Miami/Dade County CoC,Sheltered Homeless,"3,253"
1/1/2016,FL,FL-601,Ft Lauderdale/Broward County CoC,Sheltered Homeless,"1,520"
1/1/2016,FL,FL-602,Punta Gorda/Charlotte County CoC,Sheltered Homeless,134
1/1/2016,FL,FL-603,Ft Myers/Cape Coral/Lee County CoC,Sheltered Homeless,256
1/1/2016,FL,FL-604,Monroe County CoC,Sheltered Homeless,305
1/1/2016,FL,FL-605,West Palm Beach/Palm Beach County CoC,Sheltered Homeless,507
1/1/2016,FL,FL-606,Naples/Collier County CoC,Sheltered Homeless,328
1/1/2016,GA,GA-500,Atlanta Continuum of Care,Sheltered Homeless,"3,225"
1/1/2016,GA,GA-501,Georgia Balance of State CoC,Sheltered Homeless,"2,057"
1/1/2016,GA,GA-502,Fulton County Continuum of Care,Sheltered Homeless,422
1/1/2016,GA,GA-503,Athens/Clarke County CoC,Sheltered Homeless,148
1/1/2016,GA,GA-504,Augusta CoC,Sheltered Homeless,266
1/1/2016,GA,GA-505,Columbus-Muscogee/Russell County CoC,Sheltered Homeless,243
1/1/2016,GA,GA-506,Marietta/Cobb County CoC,Sheltered Homeless,314
